node1,node2,node3,node4,node5,rela1,rela2,rela3,rela4
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/ntuchsj3,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/JosephTai9,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/roc20494203,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/ROC_HMZZ,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/yangmw888,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/LamTpop1911,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/huihui25698,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/lcdeng2,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/wangqiao1314,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/Liboyang6,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/chaoobserver,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/65Dsdf482L7z3XI,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/zhoujiaquan6,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/guangfuminguo1,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/fuckccpever,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/sakaboshi04,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/andreyneozane,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/robbyku26845847,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/wrxFXfxvPTkVA7t,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/phoenicsia,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/Hungtau4,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/Magerat2023,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/cparp960409,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/KMTsyouchan,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/zook2368,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/cat19111010,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/sexla,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/sanminsyugi,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/Qinbaba1,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/xPTB9x1NMBIY3TD,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/guanghuashidai,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/qidoy64238008,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/zh0ng1,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/DOMINEMISERERE0,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/liukevin900,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/1911kmt1010,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/m1206er,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/6PBqg6FWzk5HkRi,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/Tiger7775555,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/KwMGz07Ingn6a5X,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/TommyTHF109,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/Chinese_Han,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/gangxingtian,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/aqzhaojg,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/freechina6420,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/ChrisLim5838,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/ROC__YJP,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/WangRicherd,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/dongfang1911,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/Chignnang,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/Himalaya3879,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/freeman19894,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/lg27185981,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/weizhibei,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/LucainSHA1,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/Ferris90985630,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/oldfivecn,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/DavidWu90767291,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/wuhan20221,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/JMLeeP4,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/actoone,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/aceg1356,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/chickaletta2020,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/JOHN65306093,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/Scott63430861,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/aq2men,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/qwe9861238,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/QZMLHFZH,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/zhoushimin9,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/uchssk1,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/TingHan56023972,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/dtxh20450101,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/kinkos_zhou,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/myts2018,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/Road__tongzong,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/vkHuMQ1RUwkQoIE,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/Xiongerkuaipao,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/voiceofshen,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/Xiaofeijix,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/Saudar198911,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/Marcofang66,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/kZXBBOJGZ3ZPy7X,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/dudiaohan1,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/GentrySue1,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/YZL86121452,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/zhangjingchao,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/BvQvpO38LXFM9NQ,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/ehzu2EsaSzdgS7f,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/baiyueg08758801,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/fuguozaiwo,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/Zhenxing83,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/lanhai197955,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/Aulaosun,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/hugoyu73399304,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/kuomintangchine,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/nzlandsong,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/jamesma41205503,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/Goodfuturekids,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/dongxufei,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/uliveinhell,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/ZHMGCOME,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/huaxia001,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/ivymin10,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/Gimo_ROC1911,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/Mame____DouShou,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/ilsmngyuxinjng2,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/ever_zh,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/Justins1921,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/Zhengwei0513,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/ouyang_hao,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/melissa9981,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/Jesuslo73572157,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/DEUSISAMISERERE,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/VXV_AntiCCP1989,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/XuPeiGermany,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/chenjuzuo,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/shenjbo2000,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/hunter860816,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/PatriotROC,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/Juliali58950423,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/starppy001,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/Colugo26648322,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/Abraham999___,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/1qrzxgh,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/Hongkong188,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/Liyu896433,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/cai_wp,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/jin_lei,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/FyBKuJPbqqqGvZ4,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/SabrinaPansy3,https://twitter.com/roclove2020,https://twitter.com/2iZcbDHLO9kjTRZ,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/Andydataotao331,https://twitter.com/HuanBinTsinTong,https://twitter.com/sc69967107,1,1,0,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/Andydataotao331,https://twitter.com/HuanBinTsinTong,https://twitter.com/1911kmt1010,1,1,0,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/Andydataotao331,https://twitter.com/HuanBinTsinTong,https://twitter.com/IC_7809,1,1,0,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/Andydataotao331,https://twitter.com/dowchang,https://twitter.com/John17Churchill,1,1,0,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/Andydataotao331,https://twitter.com/dowchang,https://twitter.com/II11ioq,1,1,0,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/Andydataotao331,https://twitter.com/dowchang,https://twitter.com/Habibaltom,1,1,0,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/Andydataotao331,https://twitter.com/dowchang,https://twitter.com/roclove2020,1,1,0,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/Andydataotao331,https://twitter.com/dowchang,https://twitter.com/coconut231lemon,1,1,0,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/Andydataotao331,https://twitter.com/dowchang,https://twitter.com/Jamesiroc168,1,1,0,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/Andydataotao331,https://twitter.com/dowchang,https://twitter.com/Newton_again,1,1,0,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/Andydataotao331,https://twitter.com/dowchang,https://twitter.com/GmSVyWqfB10Ayy0,1,1,0,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/Andydataotao331,https://twitter.com/dowchang,https://twitter.com/YZL86121452,1,1,0,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/Andydataotao331,https://twitter.com/dowchang,https://twitter.com/Zhenxing83,1,1,0,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/Andydataotao331,https://twitter.com/dowchang,https://twitter.com/wshoxing3,1,1,0,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/Andydataotao331,https://twitter.com/dowchang,https://twitter.com/FengCongde,1,1,0,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/Andydataotao331,https://twitter.com/dowchang,https://twitter.com/HuanBinTsinTong,1,1,0,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/Andydataotao331,https://twitter.com/dowchang,https://twitter.com/freefighterBD,1,1,0,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/Andydataotao331,https://twitter.com/dowchang,https://twitter.com/luwenhe99,1,1,0,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/Andydataotao331,https://twitter.com/dowchang,https://twitter.com/DavidWu90767291,1,1,0,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/Andydataotao331,https://twitter.com/dowchang,https://twitter.com/sunrisefromhere,1,1,0,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/Andydataotao331,https://twitter.com/dowchang,https://twitter.com/Reynnet4Eaton,1,1,0,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/Andydataotao331,https://twitter.com/dowchang,https://twitter.com/SabrinaPansy3,1,1,0,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/Andydataotao331,https://twitter.com/dowchang,https://twitter.com/74A51D58D57D,1,1,0,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/Andydataotao331,https://twitter.com/dowchang,https://twitter.com/XuPeiGermany,1,1,0,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/Andydataotao331,https://twitter.com/dowchang,https://twitter.com/Tiger7775555,1,1,0,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/Andydataotao331,https://twitter.com/dowchang,https://twitter.com/liuyuan_1912,1,1,0,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/Andydataotao331,https://twitter.com/dowchang,https://twitter.com/RRogerok,1,1,0,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/vMM5lrEYYrXgHf7,https://twitter.com/roclove2020,https://twitter.com/joec_ccd,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/vMM5lrEYYrXgHf7,https://twitter.com/roclove2020,https://twitter.com/happy8888899999,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/vMM5lrEYYrXgHf7,https://twitter.com/roclove2020,https://twitter.com/ZYZGWS,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/vMM5lrEYYrXgHf7,https://twitter.com/roclove2020,https://twitter.com/GuoPing2010SF,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/vMM5lrEYYrXgHf7,https://twitter.com/roclove2020,https://twitter.com/dowchang,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/vMM5lrEYYrXgHf7,https://twitter.com/roclove2020,https://twitter.com/HuanBinTsinTong,1,1,1,1
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/vMM5lrEYYrXgHf7,https://twitter.com/roclove2020,https://twitter.com/guanshanyue260,1,1,1,0
https://twitter.com/kuomintang,https://twitter.com/huihui25698,https://twitter.com/vMM5lrEYYrXgHf7,https://twitter.com/roclove2020,https://twitter.com/loveROCTW1911,1,1,1,1
